bank_id;card_id;transaction_date;amount;designation;founding_date;name;card_type;branch_id;branch_location
202;447;2025-03-06;136,99;FinPrime Bank;2023-04-17;Debit Plus;debit;113,0;Braga - Centro
236;865;2025-07-25;125,46;Lusitania Bank;2025-02-13;Green Debit Card;debit;172,0;Lisboa - Saldanha
439;472;2023-05-24;466,77;Banco Atlantico;2022-07-07;Prepaid Travel Card;prepaid;94,0;Aveiro - Forum
326;72;2032-01-18;1059,5;Lusitania Bank;2023-10-17;Infinite Visa;premium credit;9,0;Leiria - Centro
326;72;2024-07-19;1713,02;Lusitania Bank;2023-10-17;Infinite Visa;premium credit;62,0;Lisboa - Saldanha
66;233;2030-10-18;3216,93;Nova Caixa;2025-05-26;Premium Black Mastercard;premium credit;;Leiria - Centro
29;951;2025-01-12;352,81;Banco Horizonte;2024-06-09;Gold Mastercard;credit;;Lisboa - Saldanha
8;954;2030-05-31;357,68;Lusitania Bank;2026-02-05;Classic Visa;credit;32,0;Lisboa - Saldanha
8;954;2035-05-14;561,17;Lusitania Bank;2026-02-05;Classic Visa;credit;135,0;Coimbra - Baixa
27;584;2024-11-09;136,16;Credito Nacional;2023-01-27;Everyday Debit;debit;;Viseu - Rossio
419;254;2023-09-22;814,6;Banco Horizonte;2022-03-12;Gold Mastercard;credit;;Porto - Boavista
35;335;2023-06-19;2950,59;Banco Horizonte;2021-11-10;Premium Black Mastercard;premium credit;;Viseu - Rossio
55;727;2026-06-18;189,55;Banco Atlantico;2023-03-29;Prepaid Travel Card;prepaid;;Viseu - Rossio
353;398;2033-10-23;56,28;Banco Horizonte;2025-09-08;Business Debit;debit;72,0;Lisboa - Saldanha
392;211;2023-07-25;180,0;Lusitania Bank;2022-10-22;Business Debit;debit;;Faro - Centro
338;579;2034-09-10;1001,59;Lusitania Bank;2025-02-02;Golden Visa;credit;;Braga - Centro
233;717;2026-11-19;1337,9;Banco Horizonte;2023-01-29;Platinum Visa;premium credit;;Setubal - Avenida Luisa Todi
420;241;2025-07-17;851,81;Nova Caixa;2022-10-13;Platinum Visa;premium credit;;Lisboa - Saldanha
197;682;2024-08-23;400,72;Banco Horizonte;2021-12-09;Classic Visa;credit;;Faro - Centro
141;490;2032-05-27;477,6;Credito Nacional;2023-06-24;Silver Mastercard;credit;200,0;Setubal - Avenida Luisa Todi
121;602;2025-11-28;49,02;Banco Atlantico;2024-09-02;Business Debit;debit;;Guimaraes - Centro
349;88;2034-08-21;2251,75;Banco Atlantico;2025-06-01;Platinum Visa;premium credit;77,0;Guimaraes - Centro
334;100;2022-08-29;129,41;FinPrime Bank;2021-05-07;Green Debit Card;debit;134,0;Aveiro - Forum
445;178;2029-04-29;3417,44;Banco Atlantico;2022-11-03;Business Gold Mastercard;business credit;105,0;Coimbra - Baixa
276;142;2024-06-14;73,68;Nova Caixa;2021-10-25;Everyday Debit;debit;;Braga - Centro
277;272;2026-11-22;109,83;Banco Atlantico;2021-10-23;Visa Electron;debit;;Faro - Centro
394;494;2025-06-23;683,91;FinPrime Bank;2024-11-17;Golden Visa;credit;;Guimaraes - Centro
134;795;2021-05-16;131,58;Lusitania Bank;2021-03-08;Prepaid Travel Card;prepaid;132,0;Lisboa - Saldanha
15;415;2023-01-25;102,37;Credito Nacional;2022-07-06;Business Debit;debit;;Guimaraes - Centro
49;965;2025-11-13;377,23;Banco Atlantico;2021-02-21;Prepaid Travel Card;prepaid;;Porto - Boavista
475;192;2024-12-30;168,84;Banco Atlantico;2024-10-21;Debit Plus;debit;;Coimbra - Baixa
88;266;2032-08-31;146,63;FinPrime Bank;2024-07-12;Student Debit;debit;;Porto - Boavista
459;904;2022-07-04;1731,0;Credito Nacional;2021-04-05;Platinum Visa;premium credit;;Braga - Centro
485;917;2024-03-06;726,72;Banco Horizonte;2023-03-26;Gold Mastercard;credit;21,0;Porto - Boavista
37;895;2031-11-22;94,14;Banco Atlantico;2025-10-16;Student Debit;debit;;Setubal - Avenida Luisa Todi
168;488;2031-11-02;2548,11;Nova Caixa;2022-07-26;Premium Black Mastercard;premium credit;20,0;Setubal - Avenida Luisa Todi
157;929;2031-07-08;180,0;Banco Atlantico;2025-06-01;Student Debit;debit;;Leiria - Centro
220;58;2023-11-05;89,49;FinPrime Bank;2021-06-02;Business Debit;debit;;Braga - Centro
162;135;2024-08-11;624,4;Nova Caixa;2022-06-01;Gold Mastercard;credit;;Faro - Centro
252;494;2022-02-05;1507,16;Nova Caixa;2021-09-05;Golden Visa;credit;39,0;Leiria - Centro
207;362;2029-02-04;170,03;Credito Nacional;2022-08-31;Debit Plus;debit;;Coimbra - Baixa
108;924;2029-04-04;145,07;Nova Caixa;2023-12-28;Everyday Debit;debit;;Porto - Boavista
59;992;2026-08-25;41,49;Banco Horizonte;2022-11-01;Everyday Debit;debit;193,0;Braga - Centro
179;863;2030-04-23;322,78;Banco Horizonte;2025-06-06;Prepaid Travel Card;prepaid;;Guimaraes - Centro
274;461;2023-07-14;720,5;FinPrime Bank;2021-07-09;Classic Visa;credit;;Lisboa - Saldanha
230;442;2026-09-10;115,06;Lusitania Bank;2024-10-22;Visa Electron;debit;22,0;Lisboa - Saldanha
97;927;2025-01-29;2312,9;Banco Atlantico;2022-09-27;Corporate Mastercard;business credit;;Porto - Boavista
211;178;2032-12-20;5386,8;Banco Atlantico;2025-08-14;Business Gold Mastercard;business credit;;Setubal - Avenida Luisa Todi
446;698;2031-05-10;968,6;Lusitania Bank;2021-08-22;Golden Visa;credit;;Leiria - Centro
133;484;2026-02-27;5537,87;Banco Atlantico;2021-09-26;Business Gold Mastercard;business credit;;Braga - Centro
26;492;2026-06-27;557,28;Lusitania Bank;2023-09-21;Gold Mastercard;credit;;Aveiro - Forum
254;221;2024-01-21;105,61;Lusitania Bank;2023-10-20;Visa Electron;debit;186,0;Faro - Centro
63;440;2029-05-19;137,2;Credito Nacional;2025-03-31;Green Debit Card;debit;104,0;Aveiro - Forum
162;508;2023-04-13;25,86;Nova Caixa;2022-06-01;Green Debit Card;debit;;Viseu - Rossio
8;636;2033-04-21;129,11;Lusitania Bank;2026-02-05;Business Debit;debit;32,0;Lisboa - Saldanha
8;636;2033-03-28;77,24;Lusitania Bank;2026-02-05;Business Debit;debit;135,0;Coimbra - Baixa
352;305;2034-05-25;800,47;FinPrime Bank;2025-08-06;Gold Mastercard;credit;;Viseu - Rossio
484;40;2025-06-09;173,03;FinPrime Bank;2025-04-12;Everyday Debit;debit;184,0;Aveiro - Forum
138;945;2025-04-27;1398,02;Nova Caixa;2021-10-09;Travel Rewards Visa;credit;169,0;Leiria - Centro
445;225;2023-03-26;1714,32;Banco Atlantico;2022-11-03;Infinite Visa;premium credit;105,0;Coimbra - Baixa
222;63;2025-10-22;984,79;Nova Caixa;2023-02-01;Premium Black Mastercard;premium credit;;Braga - Centro
215;991;2025-03-13;89,02;Banco Horizonte;2023-02-18;Debit Plus;debit;;Porto - Boavista
100;248;2025-01-12;1377,88;FinPrime Bank;2023-08-25;Travel Rewards Visa;credit;;Setubal - Avenida Luisa Todi
497;400;2027-09-21;6897,66;Banco Horizonte;2023-05-22;Corporate Mastercard;business credit;;Aveiro - Forum
255;280;2022-03-30;1255,71;Credito Nacional;2021-11-19;Business Gold Mastercard;business credit;;Braga - Centro
286;199;2026-11-12;3087,33;FinPrime Bank;2025-01-06;Premium Black Mastercard;premium credit;92,0;Lisboa - Saldanha
269;185;2026-04-06;116,53;Banco Horizonte;2021-03-07;Green Debit Card;debit;;Braga - Centro
496;355;2029-12-07;136,08;FinPrime Bank;2025-08-11;Green Debit Card;debit;30,0;Setubal - Avenida Luisa Todi
87;698;2030-07-27;815,32;Credito Nacional;2024-09-15;Golden Visa;credit;;Guimaraes - Centro
82;319;2024-04-06;127,95;FinPrime Bank;2021-09-30;Prepaid Travel Card;prepaid;;Aveiro - Forum
183;279;2023-01-01;73,56;Credito Nacional;2021-03-13;Business Debit;debit;;Guimaraes - Centro
133;442;2021-11-05;58,4;Banco Atlantico;2021-09-26;Visa Electron;debit;;Lisboa - Saldanha
17;308;2024-06-26;483,03;Banco Horizonte;2021-08-19;Classic Visa;credit;;Braga - Centro
446;842;2025-01-21;5290,25;Lusitania Bank;2021-08-22;Corporate Mastercard;business credit;;Porto - Boavista
65;794;2024-05-26;2102,74;Banco Horizonte;2021-04-01;Premium Black Mastercard;premium credit;;Braga - Centro
495;770;2025-08-31;112,63;Credito Nacional;2024-01-21;Debit Plus;debit;110,0;Setubal - Avenida Luisa Todi
245;528;2024-08-26;1373,53;Banco Horizonte;2022-11-17;Golden Visa;credit;;Guimaraes - Centro
395;168;2029-05-27;39,04;Banco Horizonte;2025-06-11;Green Debit Card;debit;141,0;Porto - Boavista
384;660;2026-01-07;1600,0;Nova Caixa;2021-04-15;Silver Mastercard;credit;;Leiria - Centro
353;305;2035-07-18;1600,0;Banco Horizonte;2025-09-08;Gold Mastercard;credit;72,0;Lisboa - Saldanha
438;56;2026-08-13;38,06;Nova Caixa;2025-02-12;Debit Plus;debit;;Viseu - Rossio
120;606;2024-01-04;130,78;Nova Caixa;2022-03-25;Student Debit;debit;;Coimbra - Baixa
79;755;2035-05-10;180,0;Banco Atlantico;2025-11-22;Business Debit;debit;31,0;Porto - Boavista
181;351;2033-08-18;46,01;Banco Atlantico;2024-09-20;Student Debit;debit;;Viseu - Rossio
73;514;2024-07-07;1274,05;Banco Atlantico;2023-07-15;Infinite Visa;premium credit;51,0;Porto - Boavista
73;514;2025-07-03;3439,54;Banco Atlantico;2023-07-15;Infinite Visa;premium credit;167,0;Guimaraes - Centro
459;338;2025-06-13;116,34;Credito Nacional;2021-04-05;Green Debit Card;debit;;Faro - Centro
170;607;2025-12-30;2554,05;Lusitania Bank;2024-08-09;Premium Black Mastercard;premium credit;;Guimaraes - Centro
328;223;2023-03-16;714,73;FinPrime Bank;2022-01-20;Classic Visa;credit;;Leiria - Centro
441;696;2022-12-10;875,39;Credito Nacional;2022-06-26;Gold Mastercard;credit;;Faro - Centro
260;876;2025-03-21;1016,32;Lusitania Bank;2024-09-30;Corporate Mastercard;business credit;1,0;Porto - Boavista
229;582;2029-02-24;1256,96;Banco Atlantico;2021-11-21;Infinite Visa;premium credit;;Leiria - Centro
151;797;2027-02-04;87,46;Banco Atlantico;2025-11-20;Green Debit Card;debit;;Faro - Centro
261;297;2029-07-17;1244,64;Credito Nacional;2025-12-14;Business Gold Mastercard;business credit;;Lisboa - Saldanha
207;920;2025-02-14;755,09;Credito Nacional;2022-08-31;Classic Visa;credit;;Lisboa - Saldanha
279;758;2026-12-18;803,08;Credito Nacional;2025-06-30;Travel Rewards Visa;credit;;Viseu - Rossio
175;796;2022-05-04;560,26;Banco Atlantico;2022-04-20;Silver Mastercard;credit;;Braga - Centro
466;853;2024-02-24;1631,09;FinPrime Bank;2021-06-19;Platinum Visa;premium credit;;Braga - Centro
355;510;2024-04-03;54,84;Banco Atlantico;2021-05-05;Visa Electron;debit;14,0;Aveiro - Forum
355;510;2024-04-03;72,61;Banco Atlantico;2021-05-05;Visa Electron;debit;166,0;Faro - Centro
239;781;2029-02-26;969,77;Banco Horizonte;2024-05-11;Gold Mastercard;credit;;Lisboa - Saldanha
280;270;2023-06-08;114,65;FinPrime Bank;2022-07-26;Green Debit Card;debit;;Leiria - Centro
28;239;2028-12-05;1351,96;FinPrime Bank;2023-07-12;Golden Visa;credit;126,0;Faro - Centro
172;955;2024-12-10;2117,08;FinPrime Bank;2022-03-29;Platinum Visa;premium credit;108,0;Viseu - Rossio
206;567;2025-03-23;116,25;Lusitania Bank;2024-06-20;Everyday Debit;debit;;Porto - Boavista
375;441;2022-10-16;392,05;Credito Nacional;2021-07-14;Gold Mastercard;credit;177,0;Guimaraes - Centro
12;87;2026-01-25;898,76;Nova Caixa;2025-08-15;Classic Visa;credit;;Viseu - Rossio
248;571;2025-01-18;724,64;Lusitania Bank;2022-08-09;Travel Rewards Visa;credit;;Viseu - Rossio
184;156;2021-12-17;2939,53;FinPrime Bank;2021-08-28;Platinum Visa;premium credit;195,0;Coimbra - Baixa
53;956;2025-02-02;1988,65;Banco Horizonte;2022-10-10;Infinite Visa;premium credit;;Guimaraes - Centro
462;840;2028-04-05;76,64;Nova Caixa;2023-05-10;Business Debit;debit;;Coimbra - Baixa
309;683;2030-05-31;1517,3;Credito Nacional;2025-08-01;Platinum Visa;premium credit;;Aveiro - Forum
213;374;2025-08-25;153,08;Credito Nacional;2021-09-14;Visa Electron;debit;;Aveiro - Forum
147;421;2027-08-30;228,14;Credito Nacional;2021-03-03;Prepaid Travel Card;prepaid;;Faro - Centro
322;199;2025-04-29;4500,0;FinPrime Bank;2023-02-27;Premium Black Mastercard;premium credit;;Lisboa - Saldanha
478;230;2023-06-27;1855,68;FinPrime Bank;2023-05-22;Corporate Mastercard;business credit;40,0;Setubal - Avenida Luisa Todi
353;238;2029-11-16;166,14;Banco Horizonte;2025-09-08;Visa Electron;debit;72,0;Lisboa - Saldanha
370;138;2024-05-11;272,83;FinPrime Bank;2021-10-15;Classic Visa;credit;;Faro - Centro
107;575;2026-01-28;744,27;Banco Horizonte;2023-08-27;Silver Mastercard;credit;;Lisboa - Saldanha
361;769;2030-08-16;1706,73;Banco Atlantico;2025-06-20;Infinite Visa;premium credit;;Guimaraes - Centro
425;189;2030-11-01;1009,05;Banco Horizonte;2026-01-08;Classic Visa;credit;182,0;Lisboa - Saldanha
218;133;2024-07-15;1218,55;Lusitania Bank;2023-03-28;Silver Mastercard;credit;;Setubal - Avenida Luisa Todi
69;344;2025-12-29;4500,0;Credito Nacional;2021-03-27;Infinite Visa;premium credit;;Faro - Centro
146;468;2030-03-03;2739,95;Lusitania Bank;2023-02-03;Corporate Mastercard;business credit;107,0;Guimaraes - Centro
146;468;2029-02-07;2473,8;Lusitania Bank;2023-02-03;Corporate Mastercard;business credit;145,0;Coimbra - Baixa
396;809;2025-09-21;1259,08;Nova Caixa;2023-07-12;Travel Rewards Visa;credit;;Setubal - Avenida Luisa Todi
286;790;2029-10-16;3340,1;FinPrime Bank;2025-01-06;Business Gold Mastercard;business credit;92,0;Lisboa - Saldanha
9;722;2031-08-27;2602,23;Credito Nacional;2024-08-28;Business Gold Mastercard;business credit;;Faro - Centro
38;407;2030-01-25;648,27;Lusitania Bank;2022-11-02;Gold Mastercard;credit;41,0;Porto - Boavista
377;595;2030-03-10;64,84;Banco Horizonte;2025-04-16;Visa Electron;debit;;Leiria - Centro
422;238;2033-01-27;40,15;Lusitania Bank;2025-01-30;Visa Electron;debit;;Lisboa - Saldanha
177;385;2029-01-18;180,0;Credito Nacional;2025-04-17;Student Debit;debit;67,0;Guimaraes - Centro
199;753;2028-08-28;118,08;Banco Atlantico;2024-09-10;Debit Plus;debit;;Coimbra - Baixa
470;75;2024-09-26;41,34;Lusitania Bank;2021-06-30;Business Debit;debit;;Guimaraes - Centro
13;982;2033-10-09;600,0;Banco Atlantico;2025-02-24;Prepaid Travel Card;prepaid;;Porto - Boavista
31;42;2025-09-27;3906,03;Banco Atlantico;2021-02-22;Business Gold Mastercard;business credit;43,0;Braga - Centro
141;40;2023-08-30;83,21;Credito Nacional;2023-06-24;Everyday Debit;debit;200,0;Setubal - Avenida Luisa Todi
303;643;2028-04-17;1055,61;Credito Nacional;2023-09-25;Silver Mastercard;credit;;Faro - Centro
335;948;2035-07-27;249,36;Banco Horizonte;2025-11-17;Prepaid Travel Card;prepaid;;Faro - Centro
457;455;2023-04-29;160,58;Banco Atlantico;2022-05-22;Prepaid Travel Card;prepaid;;Leiria - Centro
461;298;2032-07-14;2730,44;Banco Horizonte;2025-07-19;Corporate Mastercard;business credit;;Braga - Centro
8;926;2034-05-17;3446,58;Lusitania Bank;2026-02-05;Business Gold Mastercard;business credit;32,0;Lisboa - Saldanha
8;926;2033-11-04;2279,71;Lusitania Bank;2026-02-05;Business Gold Mastercard;business credit;135,0;Coimbra - Baixa
94;779;2025-09-27;1044,56;FinPrime Bank;2024-02-26;Silver Mastercard;credit;15,0;Coimbra - Baixa
65;500;2025-10-12;175,38;Banco Horizonte;2021-04-01;Business Debit;debit;;Setubal - Avenida Luisa Todi
333;860;2030-07-21;674,78;Credito Nacional;2024-12-24;Travel Rewards Visa;credit;;Guimaraes - Centro
324;915;2032-07-20;257,92;Nova Caixa;2024-11-14;Silver Mastercard;credit;;Faro - Centro
143;789;2022-02-16;85,13;Banco Horizonte;2021-11-29;Business Debit;debit;48,0;Viseu - Rossio
473;325;2030-06-07;529,51;Banco Horizonte;2024-05-16;Classic Visa;credit;;Viseu - Rossio
466;887;2025-11-19;2057,37;FinPrime Bank;2021-06-19;Platinum Visa;premium credit;;Braga - Centro
106;627;2029-07-15;82,56;FinPrime Bank;2022-06-07;Green Debit Card;debit;140,0;Setubal - Avenida Luisa Todi
205;425;2025-11-09;60,13;Banco Atlantico;2022-05-29;Visa Electron;debit;;Coimbra - Baixa
412;977;2024-10-05;1804,64;FinPrime Bank;2024-09-29;Business Gold Mastercard;business credit;;Lisboa - Saldanha
262;565;2024-10-03;2304,25;FinPrime Bank;2021-11-03;Infinite Visa;premium credit;;Lisboa - Saldanha
460;831;2027-06-01;63,01;FinPrime Bank;2025-04-04;Green Debit Card;debit;;Coimbra - Baixa
122;747;2025-10-05;1600,0;Lusitania Bank;2024-10-17;Gold Mastercard;credit;83,0;Braga - Centro
420;614;2031-10-24;916,18;Nova Caixa;2022-10-13;Classic Visa;credit;;Faro - Centro
129;476;2028-12-06;64,1;Credito Nacional;2023-07-31;Visa Electron;debit;116,0;Faro - Centro
160;739;2024-06-09;2820,57;FinPrime Bank;2023-03-01;Business Gold Mastercard;business credit;158,0;Viseu - Rossio
160;739;2024-06-09;3314,22;FinPrime Bank;2023-03-01;Business Gold Mastercard;business credit;185,0;Coimbra - Baixa
99;36;2022-06-02;850,66;Credito Nacional;2022-04-16;Classic Visa;credit;;Guimaraes - Centro
106;769;2022-10-25;3116,62;FinPrime Bank;2022-06-07;Infinite Visa;premium credit;140,0;Setubal - Avenida Luisa Todi
221;439;2028-03-22;1435,84;Banco Horizonte;2023-02-24;Silver Mastercard;credit;;Setubal - Avenida Luisa Todi
494;808;2025-11-19;3450,27;Lusitania Bank;2022-09-08;Corporate Mastercard;business credit;188,0;Viseu - Rossio
325;474;2025-11-19;116,14;Banco Atlantico;2021-05-30;Green Debit Card;debit;;Lisboa - Saldanha
350;540;2025-06-17;383,67;Lusitania Bank;2022-11-16;Prepaid Travel Card;prepaid;;Guimaraes - Centro
471;31;2025-08-16;851,01;Credito Nacional;2023-01-27;Silver Mastercard;credit;35,0;Coimbra - Baixa
471;31;2025-08-16;730,12;Credito Nacional;2023-01-27;Silver Mastercard;credit;142,0;Lisboa - Saldanha
471;31;2025-08-16;869,38;Credito Nacional;2023-01-27;Silver Mastercard;credit;168,0;Viseu - Rossio
70;574;2026-06-12;223,63;FinPrime Bank;2021-08-27;Prepaid Travel Card;prepaid;;Guimaraes - Centro
203;565;2026-02-04;1298,72;Banco Horizonte;2021-10-16;Infinite Visa;premium credit;70,0;Setubal - Avenida Luisa Todi
312;822;2027-08-18;180,0;Nova Caixa;2025-07-26;Everyday Debit;debit;;Guimaraes - Centro
259;219;2032-12-15;103,03;Banco Atlantico;2025-12-07;Green Debit Card;debit;;Aveiro - Forum
242;520;2023-03-11;928,57;Lusitania Bank;2022-07-24;Travel Rewards Visa;credit;;Coimbra - Baixa
396;458;2024-01-08;726,9;Nova Caixa;2023-07-12;Gold Mastercard;credit;;Setubal - Avenida Luisa Todi
23;257;2025-08-22;1039,12;Banco Horizonte;2021-12-30;Classic Visa;credit;;Faro - Centro
459;965;2022-09-12;283,34;Credito Nacional;2021-04-05;Prepaid Travel Card;prepaid;;Braga - Centro
46;805;2022-10-22;43,32;FinPrime Bank;2021-12-01;Everyday Debit;debit;;Porto - Boavista
125;154;2032-08-01;620,01;Banco Horizonte;2025-11-24;Golden Visa;credit;;Braga - Centro
123;430;2024-09-17;124,71;Credito Nacional;2021-04-20;Debit Plus;debit;50,0;Setubal - Avenida Luisa Todi
327;302;2029-07-17;230,39;Credito Nacional;2025-05-02;Prepaid Travel Card;prepaid;;Guimaraes - Centro
169;109;2024-03-30;37,0;Banco Atlantico;2022-01-24;Business Debit;debit;;Braga - Centro
382;868;2024-12-03;699,49;FinPrime Bank;2022-12-27;Golden Visa;credit;;Faro - Centro
177;937;2027-08-26;340,94;Credito Nacional;2025-04-17;Classic Visa;credit;67,0;Guimaraes - Centro
5;569;2024-12-24;3064,14;Banco Horizonte;2021-04-07;Business Gold Mastercard;business credit;;Lisboa - Saldanha
456;853;2031-08-16;4142,27;Nova Caixa;2022-04-14;Platinum Visa;premium credit;;Leiria - Centro
106;651;2025-04-18;48,98;FinPrime Bank;2022-06-07;Debit Plus;debit;140,0;Setubal - Avenida Luisa Todi
54;105;2024-07-20;3166,23;Nova Caixa;2021-04-06;Platinum Visa;premium credit;;Porto - Boavista
49;303;2024-07-12;1600,0;Banco Atlantico;2021-02-21;Silver Mastercard;credit;;Braga - Centro
180;87;2031-11-08;1530,79;Nova Caixa;2025-11-09;Classic Visa;credit;;Guimaraes - Centro
229;149;2023-02-12;276,65;Banco Atlantico;2021-11-21;Prepaid Travel Card;prepaid;;Braga - Centro
5;431;2023-08-02;58,53;Banco Horizonte;2021-04-07;Everyday Debit;debit;;Viseu - Rossio
448;232;2027-09-17;100,95;FinPrime Bank;2024-02-02;Student Debit;debit;11,0;Porto - Boavista
448;232;2030-08-26;101,65;FinPrime Bank;2024-02-02;Student Debit;debit;13,0;Braga - Centro
12;59;2026-03-07;5667,69;Nova Caixa;2025-08-15;Business Gold Mastercard;business credit;;Faro - Centro
51;109;2030-11-06;94,9;Credito Nacional;2025-09-18;Business Debit;debit;;Braga - Centro
414;164;2034-04-14;113,13;Nova Caixa;2025-09-28;Student Debit;debit;4,0;Aveiro - Forum
382;470;2024-01-22;58,72;FinPrime Bank;2022-12-27;;debit;;Setubal - Avenida Luisa Todi
226;627;2022-10-14;133,89;FinPrime Bank;2022-02-05;Green Debit Card;debit;38,0;Viseu - Rossio
295;380;2026-12-18;48,87;Banco Atlantico;2023-07-11;Everyday Debit;debit;137,0;Guimaraes - Centro
446;266;2023-02-02;67,59;Lusitania Bank;2021-08-22;Student Debit;debit;;Guimaraes - Centro
15;573;2024-11-13;3092,5;Credito Nacional;2022-07-06;Premium Black Mastercard;premium credit;;Coimbra - Baixa
127;584;2031-01-22;176,39;Banco Atlantico;2025-08-13;Everyday Debit;debit;187,0;Guimaraes - Centro
318;995;2025-10-18;5032,37;Nova Caixa;2024-07-05;Corporate Mastercard;business credit;;Porto - Boavista
489;636;2026-04-17;91,01;Credito Nacional;2025-11-13;Business Debit;debit;;Viseu - Rossio
221;837;2025-12-14;2263,65;Banco Horizonte;2023-02-24;Infinite Visa;premium credit;;Braga - Centro
428;835;2026-10-17;514,46;Lusitania Bank;2022-08-19;Classic Visa;credit;;Lisboa - Saldanha
391;714;2032-01-09;76,9;Banco Atlantico;2025-08-22;Visa Electron;debit;;Guimaraes - Centro
115;148;2028-04-16;878,66;Banco Atlantico;2023-02-21;Premium Black Mastercard;premium credit;;Faro - Centro
406;449;2031-04-27;180,0;FinPrime Bank;2023-02-02;Business Debit;debit;;Braga - Centro
420;311;2030-07-27;180,0;Nova Caixa;2022-10-13;Debit Plus;debit;;Faro - Centro
53;517;2024-02-16;35,02;Banco Horizonte;2022-10-10;Business Debit;debit;;Aveiro - Forum
